Date,Open,High,Low,Close,Adj Close,Volume
2022-01-04,17226.099609,17377.429688,17226.099609,17336.759766,17336.759766,3641050000
2022-01-05,17336.759766,17415.609375,17111.970703,17112.599609,17112.599609,3733540000
2022-01-06,17112.599609,17240.390625,17048.960938,17156.519531,17156.519531,3371250000
2022-01-07,17156.519531,17222.900391,17107.330078,17166.279297,17166.279297,3279870000
2022-01-10,17166.279297,17166.279297,16894.910156,17119.560547,17119.560547,3621800000
2022-01-11,17119.560547,17298.009766,17053.039063,17294.539063,17294.539063,3421600000
2022-01-12,17294.539063,17406.160156,17273.810547,17353.759766,17353.759766,3060040000
2022-01-13,17353.759766,17442.539063,17230.119141,17259.019531,17259.019531,3539830000
2022-01-14,17259.019531,17259.019531,17056.669922,17219.060547,17219.060547,3483530000
2022-01-18,17219.060547,17219.060547,16895.330078,16950.910156,16950.910156,3324960000
2022-01-19,16950.910156,17059.189453,16814.810547,16818.980469,16818.980469,3387370000
2022-01-20,16818.980469,17045.259766,16648.779297,16663.769531,16663.769531,3473060000
2022-01-21,16663.769531,16683.390625,16362.990234,16397.339844,16397.339844,3945810000
2022-01-24,16397.339844,16439.390625,15816.089844,16413.970703,16413.970703,5172540000
2022-01-25,16413.970703,16484.880859,16000.570313,16340.320313,16340.320313,3989420000
2022-01-26,16340.320313,16598.160156,16113.030273,16236.509766,16236.509766,4046270000
2022-01-27,16236.509766,16502.269531,16090.690430,16152.120117,16152.120117,4074330000
2022-01-28,16152.120117,16400.009766,15998.690430,16397.859375,16397.859375,3936030000
2022-01-31,16397.859375,16663.849609,16344.660156,16659.769531,16659.769531,4001950000
2022-02-01,16659.769531,16840.560547,16606.160156,16829.720703,16829.720703,3796450000
2022-02-02,16829.720703,16926.189453,16763.050781,16904.519531,16904.519531,3777170000
2022-02-03,16904.519531,16904.519531,16661.599609,16677.390625,16677.390625,3596830000
2022-02-04,16677.390625,16817.269531,16552.369141,16701.580078,16701.580078,3673700000
2022-02-07,16701.580078,16826.710938,16684.900391,16722.759766,16722.759766,3291600000
2022-02-08,16722.759766,16880.330078,16685.230469,16853.710938,16853.710938,3509330000
2022-02-09,16853.710938,17083.359375,16853.710938,17069.660156,17069.660156,3662810000
2022-02-10,17069.660156,17160.330078,16790.759766,16855.960938,16855.960938,4490500000
2022-02-11,16855.960938,16969.650391,16600.289063,16664.990234,16664.990234,4164960000
2022-02-14,16664.990234,16664.990234,16422.560547,16531.310547,16531.310547,3466170000
2022-02-15,16531.310547,16757.429688,16531.310547,16745.830078,16745.830078,3363200000
2022-02-16,16745.830078,16813.009766,16658.320313,16770.359375,16770.359375,3478750000
2022-02-17,16770.359375,16770.359375,16462.150391,16492.050781,16492.050781,3596510000
2022-02-18,16492.050781,16560.119141,16333.509766,16392.320313,16392.320313,3871340000
2022-02-22,16392.320313,16406.470703,16099.019531,16215.620117,16215.620117,4007780000
2022-02-23,16215.620117,16358.849609,15998.330078,16019.580078,16019.580078,3814340000
2022-02-24,16019.580078,16020.049805,15571.349609,15995.990234,15995.990234,5070560000
2022-02-25,15995.990234,16432.789063,15995.990234,16427.960938,16427.960938,3941780000
2022-02-28,16427.960938,16427.960938,16136.969727,16313.889648,16313.889648,4594010000
2022-03-01,16313.889648,16351.299805,15986.059570,16069.160156,16069.160156,4679400000
2022-03-02,16069.160156,16435.000000,16069.160156,16380.910156,16380.910156,4409090000
2022-03-03,16380.910156,16434.869141,16185.309570,16287.490234,16287.490234,4062080000
2022-03-04,16287.490234,16287.490234,15954.190430,16129.660156,16129.660156,4558250000
2022-03-07,16129.660156,16129.660156,15704.190430,15708.230469,15708.230469,5506330000
2022-03-08,15708.230469,15948.959961,15621.759766,15625.929688,15625.929688,6237000000
2022-03-09,15625.929688,16054.780273,15625.929688,15977.540039,15977.540039,4220180000
2022-03-10,15977.540039,15977.540039,15761.929688,15929.559570,15929.559570,4008690000
2022-03-11,15929.559570,16028.200195,15747.559570,15753.700195,15753.700195,3877430000
2022-03-14,15753.700195,15917.929688,15635.769531,15694.349609,15694.349609,4757600000
2022-03-15,15694.349609,15914.929688,15694.349609,15895.669922,15895.669922,4331170000
2022-03-16,15895.669922,16262.549805,15895.669922,16261.500000,16261.500000,5002240000
2022-03-17,16261.500000,16483.669922,16212.570313,16483.580078,16483.580078,4174170000
2022-03-18,16483.580078,16615.960938,16412.500000,16612.640625,16612.640625,6681510000
2022-03-21,16612.640625,16694.679688,16514.990234,16606.669922,16606.669922,3961050000
2022-03-22,16606.669922,16768.669922,16606.669922,16735.480469,16735.480469,3962880000
2022-03-23,16735.480469,16735.480469,16557.580078,16558.529297,16558.529297,4014360000
2022-03-24,16558.529297,16702.230469,16558.529297,16701.820313,16701.820313,3573430000
2022-03-25,16701.820313,16794.179688,16669.789063,16792.800781,16792.800781,3577520000
2022-03-28,16792.800781,16798.720703,16640.140625,16798.720703,16798.720703,3696850000
2022-03-29,16798.720703,17034.910156,16798.720703,17014.759766,17014.759766,4239660000
2022-03-30,17014.759766,17031.650391,16858.710938,16932.759766,16932.759766,3665390000
2022-03-31,16932.759766,16932.759766,16670.849609,16670.910156,16670.910156,3782040000
2022-04-01,16670.910156,16797.640625,16652.689453,16787.750000,16787.750000,3828290000
2022-04-04,16787.750000,16841.619141,16735.880859,16829.750000,16829.750000,3833500000
2022-04-05,16830.939453,16889.380859,16612.589844,16645.050781,16645.050781,3906230000
2022-04-06,16645.050781,16645.050781,16472.669922,16587.099609,16587.099609,4137080000
2022-04-07,16587.099609,16690.400391,16449.769531,16631.449219,16631.449219,4054010000
2022-04-08,16631.449219,16775.560547,16616.400391,16689.949219,16689.949219,3453040000
2022-04-11,16689.949219,16689.949219,16519.859375,16534.199219,16534.199219,3452540000
2022-04-12,16534.199219,16693.480469,16419.080078,16465.990234,16465.990234,3451990000
2022-04-13,16465.990234,16627.929688,16465.990234,16614.789063,16614.789063,3273140000
2022-04-14,16614.789063,16680.220703,16508.310547,16511.509766,16511.509766,3634740000
2022-04-18,16511.509766,16546.400391,16407.369141,16466.210938,16466.210938,3509340000
2022-04-19,16466.210938,16685.939453,16466.210938,16658.900391,16658.900391,3197930000
2022-04-20,16658.900391,16835.730469,16658.900391,16761.349609,16761.349609,3678040000
2022-04-21,16761.349609,16882.640625,16472.169922,16499.330078,16499.330078,3833570000
2022-04-22,16499.330078,16499.330078,16047.540039,16056.870117,16056.870117,3930660000
2022-04-25,16056.870117,16079.160156,15708.900391,16054.759766,16054.759766,4061070000
2022-04-26,16054.759766,16054.759766,15694.160156,15694.240234,15694.240234,3760420000
2022-04-27,15694.240234,15887.679688,15656.070313,15741.820313,15741.820313,3876340000
2022-04-28,15741.820313,16095.690430,15706.030273,16032.679688,16032.679688,3969440000
2022-04-29,16032.679688,16053.290039,15593.230469,15615.250000,15615.250000,3943480000
2022-05-02,15615.250000,15698.519531,15324.730469,15609.280273,15609.280273,4474060000
2022-05-03,15609.280273,15818.730469,15609.280273,15729.530273,15729.530273,3877530000
2022-05-04,15729.530273,16139.669922,15650.650391,16119.610352,16119.610352,4236210000
2022-05-05,16119.610352,16119.610352,15515.980469,15652.610352,15652.610352,4197620000
2022-05-06,15652.610352,15652.610352,15360.160156,15566.559570,15566.559570,4254300000
2022-05-09,15566.559570,15566.559570,15005.950195,15057.870117,15057.870117,4746120000
2022-05-10,15057.870117,15286.400391,14855.599609,15025.740234,15025.740234,4630150000
2022-05-11,15025.740234,15290.629883,14887.639648,14902.139648,14902.139648,4683220000
2022-05-12,14902.139648,15007.169922,14695.690430,14931.099609,14931.099609,4964130000
2022-05-13,14931.099609,15304.200195,14931.099609,15257.360352,15257.360352,4142950000
2022-05-16,15257.360352,15374.080078,15150.919922,15259.820313,15259.820313,3824320000
2022-05-17,15259.820313,15544.549805,15259.820313,15541.910156,15541.910156,3846580000
2022-05-18,15541.910156,15541.910156,14997.509766,15044.519531,15044.519531,4428960000
2022-05-19,15044.519531,15179.259766,14901.040039,15035.870117,15035.870117,4212140000
2022-05-20,15035.870117,15190.669922,14785.200195,15080.980469,15080.980469,4278520000
2022-05-23,15080.980469,15383.370117,15080.980469,15342.959961,15342.959961,3392770000
2022-05-24,15342.959961,15342.959961,15056.419922,15290.379883,15290.379883,3901640000
2022-05-25,15290.379883,15472.269531,15246.759766,15412.190430,15412.190430,4322190000
2022-05-26,15412.190430,15718.799805,15412.190430,15664.000000,15664.000000,3961940000
2022-05-27,15664.000000,15942.839844,15664.000000,15942.620117,15942.620117,3560560000
2022-05-31,15942.620117,15949.660156,15794.190430,15827.049805,15827.049805,5192220000
2022-06-01,15827.049805,15922.030273,15588.780273,15709.610352,15709.610352,4145710000
2022-06-02,15709.610352,15960.769531,15645.349609,15960.530273,15960.530273,3604930000
2022-06-03,15960.530273,15960.530273,15764.839844,15797.169922,15797.169922,3107080000
2022-06-06,15797.169922,15982.290039,15797.169922,15848.450195,15848.450195,3852050000
2022-06-07,15848.450195,16022.830078,15737.740234,16019.559570,16019.559570,3476470000
2022-06-08,16019.559570,16019.559570,15806.410156,15843.830078,15843.830078,3090180000
2022-06-09,15843.830078,15843.830078,15472.089844,15472.459961,15472.459961,3192330000
2022-06-10,15472.459961,15472.459961,15078.139648,15096.690430,15096.690430,3936120000
2022-06-13,15096.690430,15096.690430,14468.160156,14527.900391,14527.900391,4572820000
2022-06-14,14527.900391,14652.110352,14332.669922,14444.639648,14444.639648,4126400000
2022-06-15,14444.639648,14746.240234,14366.360352,14595.230469,14595.230469,4474610000
2022-06-16,14595.230469,14595.230469,14055.339844,14142.190430,14142.190430,4511200000
2022-06-17,14142.190430,14261.379883,13993.200195,14097.049805,14097.049805,6954110000
2022-06-21,14097.049805,14468.179688,14097.049805,14414.250000,14414.250000,4124600000
2022-06-22,14414.250000,14489.139648,14201.809570,14352.780273,14352.780273,4342270000
2022-06-23,14352.780273,14435.139648,14226.009766,14402.120117,14402.120117,4078100000
2022-06-24,14402.120117,14813.230469,14402.120117,14811.549805,14811.549805,6742870000
2022-06-27,14811.549805,14913.400391,14771.860352,14835.299805,14835.299805,3385120000
2022-06-28,14835.299805,15028.049805,14648.299805,14667.320313,14667.320313,3590980000
2022-06-29,14667.320313,14701.429688,14545.009766,14599.589844,14599.589844,3458850000
2022-06-30,14599.589844,14599.589844,14321.160156,14487.639648,14487.639648,4032260000
2022-07-01,14487.639648,14659.160156,14341.280273,14636.759766,14636.759766,3268240000
2022-07-05,14636.759766,14636.759766,14217.980469,14499.490234,14499.490234,4427900000
2022-07-06,14499.490234,14544.349609,14340.480469,14465.290039,14465.290039,3613120000
2022-07-07,14465.290039,14701.299805,14465.290039,14676.500000,14676.500000,3337710000
2022-07-08,14676.500000,14726.629883,14567.940430,14642.330078,14642.330078,2844620000
2022-07-11,14642.330078,14642.330078,14478.049805,14502.429688,14502.429688,3023830000
2022-07-12,14502.429688,14537.129883,14343.830078,14395.040039,14395.040039,3138460000
2022-07-13,14395.040039,14425.160156,14194.599609,14340.280273,14340.280273,3166580000
2022-07-14,14340.280273,14340.280273,13988.860352,14171.240234,14171.240234,3447500000
2022-07-15,14171.240234,14449.719727,14171.240234,14449.679688,14449.679688,3537130000
2022-07-18,14449.679688,14629.000000,14376.879883,14403.179688,14403.179688,3414470000
2022-07-19,14403.179688,14778.599609,14403.179688,14766.599609,14766.599609,3160350000
2022-07-20,14766.599609,14824.120117,14682.129883,14778.469727,14778.469727,3452150000
2022-07-21,14778.469727,14872.269531,14648.990234,14871.129883,14871.129883,3586030000
2022-07-22,14871.129883,14946.330078,14708.120117,14790.790039,14790.790039,3246220000
2022-07-25,14790.790039,14907.190430,14781.070313,14899.089844,14899.089844,2988650000
2022-07-26,14899.089844,14899.089844,14761.269531,14793.549805,14793.549805,3083420000
2022-07-27,14793.549805,15075.980469,14793.549805,15031.040039,15031.040039,3584170000
2022-07-28,15031.040039,15209.790039,14922.809570,15198.809570,15198.809570,3882850000
2022-07-29,15198.809570,15354.730469,15187.349609,15327.709961,15327.709961,3817740000
2022-08-01,15327.709961,15327.709961,15192.309570,15286.009766,15286.009766,3540960000
2022-08-02,15286.009766,15328.259766,15152.709961,15162.679688,15162.679688,3880790000
2022-08-03,15162.679688,15308.809570,15162.679688,15267.160156,15267.160156,3544410000
2022-08-04,15267.160156,15283.980469,15214.799805,15224.209961,15224.209961,3565810000
2022-08-05,15224.209961,15274.780273,15100.629883,15273.230469,15273.230469,3540260000
2022-08-08,15273.230469,15417.809570,15273.230469,15305.799805,15305.799805,3604650000
2022-08-09,15305.799805,15342.740234,15225.200195,15264.790039,15264.790039,3337150000
2022-08-10,15264.790039,15562.230469,15264.790039,15552.700195,15552.700195,3998590000
2022-08-11,15552.700195,15745.830078,15552.700195,15602.929688,15602.929688,3925060000
2022-08-12,15602.929688,15805.769531,15602.929688,15804.379883,15804.379883,3252290000
2022-08-15,15804.389648,15805.209961,15652.169922,15794.330078,15794.330078,3087740000
2022-08-16,15794.330078,15897.669922,15761.599609,15846.790039,15846.790039,3792010000
2022-08-17,15846.790039,15846.790039,15659.959961,15734.110352,15734.110352,3293430000
2022-08-18,15734.110352,15785.740234,15691.190430,15763.900391,15763.900391,2871990000
2022-08-19,15763.900391,15763.900391,15555.509766,15588.320313,15588.320313,3210680000
2022-08-22,15588.320313,15588.320313,15316.009766,15341.849609,15341.849609,3365220000
2022-08-23,15341.849609,15439.929688,15322.049805,15338.150391,15338.150391,3117800000
2022-08-24,15338.150391,15433.429688,15298.000000,15392.059570,15392.059570,3056910000
2022-08-25,15392.059570,15597.419922,15392.059570,15595.240234,15595.240234,2976050000
2022-08-26,15595.240234,15628.349609,15177.250000,15178.209961,15178.209961,3175260000
2022-08-29,15178.209961,15229.259766,15067.950195,15118.849609,15118.849609,2963020000
2022-08-30,15118.849609,15142.669922,14884.009766,14931.419922,14931.419922,3190580000
2022-08-31,14931.419922,14988.750000,14801.240234,14801.240234,14801.240234,3797860000
2022-09-01,14801.240234,14801.240234,14576.650391,14771.900391,14771.900391,3754570000
2022-09-02,14771.900391,14981.500000,14635.000000,14689.500000,14689.500000,4134920000
2022-09-06,14689.500000,14748.740234,14575.679688,14631.519531,14631.519531,0
2022-09-07,14631.519531,14865.990234,14562.780273,14844.570313,14844.570313,0
2022-09-08,14844.570313,14962.019531,14726.509766,14961.769531,14961.769531,0
2022-09-09,14961.769531,15222.790039,14961.769531,15190.790039,15190.790039,0
